instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
ACT,2015.06.02D20:30:34.002000000,OrderID4_actTest,LMT,new,B,10,0,,100,100,,FD_UUID_2,1,ITandATITAccount,,Exch1,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,ACTKey,,,ACTKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,104,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FD_UUID_2,GUI-FD_UUID_2-ITandATITAccount-ACT,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ALTINS5,2015.06.05D13:40:00.000000000,ATIT/Oid18,LMT,new,B,98.78,0,,55000,55000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid18,,GFD,agency,2018.10.25D01:39:10.924245000,,,ALTINS5,,,ALTINS5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,55000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid18,ATIT/EOid18,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-ALTINS5,FDPARENTLEGENTITY,,,,,,,,,,,MSG:any sym but not cancelled; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ALTINS5,2015.06.05D14:45:00.000000000,ATIT/Oid17,LMT,cancelled,S,98.78,0,,55000,55000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid17,,GFD,agency,2018.10.25D01:39:10.924245000,,,ALTINS5,,,ALTINS5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,55000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid17,ATIT/EOid17,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-ALTINS5,FDPARENTLEGENTITY,,,,,,,,,,,MSG:any sym but S side => doesn't count; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID15,LMT,new,B,15,0,,100,100,,REF_FDUUID2,1,Client15,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,115,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client15-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID15,LMT,cancelled,B,15,0,,100,100,,REF_FDUUID2,1,Client15,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,115,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client15-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID16,LMT,new,B,15,0,,100,100,,REF_FDUUID2,1,Client16,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,116,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client16-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID16,LMT,cancelled,B,15,0,,100,100,,REF_FDUUID2,1,Client16,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,116,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client16-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID33,LMT,new,B,10,0,,100,100,,REF_FDUUID2,1,Client1,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,101,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client1-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID34,LMT,new,B,10,0,,100,100,,REF_FDUUID2,1,Client1,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,101,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client1-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID35,LMT,new,B,10,0,,100,100,,REF_FDUUID2,1,Client1,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,101,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client1-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D20:30:34.002000000,OrderID36,LMT,new,B,10,0,,100,100,,REF_FDUUID2,1,Client1,,CBT,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,101,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client1-PER2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMove,LMT,new,S,12,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMovea,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER2,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMove,LMT,partiallyFilled,S,10,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMovea,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER2,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMove,LMT,partiallyFilled,S,15,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMoveb,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER2,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATITSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMove,LMT,filled,S,10,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER2Key,,,PER2Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMovec,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER2,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D20:30:34.002000000,OrderID19,LMT,new,B,15,0,,100,100,,REF_FDUUID2,1,Client19,,Exch1,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,119,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client19-PER4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D20:30:34.002000000,OrderID19,LMT,cancelled,B,15,0,,100,100,,REF_FDUUID2,1,Client19,,Exch1,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,119,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client19-PER4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D20:30:34.002000000,OrderID20,LMT,new,B,15,0,,100,100,,REF_FDUUID2,1,Client20,,Exch1,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,120,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client20-PER4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D20:30:34.002000000,OrderID20,LMT,cancelled,B,15,0,,100,100,,REF_FDUUID2,1,Client20,,Exch1,COMM_EXCH,FUT,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,120,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FDUUID2,GUI-FDUUID2-Client20-PER4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMoveOther,LMT,new,S,12,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMoveOthera,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER4,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMoveOther,LMT,partiallyFilled,S,15,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMoveOthera,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER4,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMoveOther,LMT,partiallyFilled,S,10,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMoveOtherb,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER4,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
ATIT2ndSym,2015.06.05D21:30:34.002000000,UTPM/20161108/2pMoveOther,LMT,filled,S,15,0,,0,0,,REF_FD333Trader,1,ITandATITAccount,,GCBOX,COMM_EXCH,FUT,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:39:09.076813000,,,PER4Key,,,PER4Key,Comdty,BBG_TRADEBOOK-Comdty-PACK,,,0,,,0,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-TESTDATA_DL_20150605.csv.gz,TRANSID2pMoveOtherc,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-ITandATITAccount-PER4,10540,,,,,,,,,,,MSG:OrderId: 84338699990181; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:00:00.000000000,ATIT/Oid8,LMT,new,B,43.22,0,,500000,500000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid8,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid8,ATIT/EOid8,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:suspect order #1 in comp window; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:10:00.000000000,ATIT/Oid9,LMT,new,S,43.2,0,,25000,25000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid9,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,25000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid9,ATIT/EOid9,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:cancelled order on S side => doen't count; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:11:00.000000000,ATIT/Oid9,LMT,cancelled,S,43.2,0,,25000,25000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid9,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,25000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid9,ATIT/EOid9,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:cancelled order on S side => doen't count; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:20:00.000000000,ATIT/Oid10,LMT,new,B,43.19,0,,25000,25000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid10,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,25000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid10,ATIT/EOid10,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:order not cancelled => doesn't count; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:30:00.000000000,ATIT/Oid11,LMT,new,B,43.17,0,,800000,800000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid11,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,800000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid11,ATIT/EOid11,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:suspect order #2 in comp window; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D12:50:00.000000000,ATIT/Oid13,LMT,new,B,43.15,0,,20000,20000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid13,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,20000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid13,ATIT/EOid13,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:entity cancelled  on or after UTPM alert => doesn't count; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
SLWCNL,2015.06.05D13:20:00.000000000,ATIT/Oid16,LMT,new,B,43.15,0,,950000,950000,,MTCTrader,FDBROKER,FDACCOUNT,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.11.30,BBG_TRADEBOOK,ATIT/pOid16,,GFD,agency,2018.10.25D01:39:10.924245000,,,SLWCNL,,,SLWCNL,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,950000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,BMF,BMF,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-cancelBeforeUTPMData_DL_20150604.csv.gz,SLWCNLTid16,ATIT/EOid16,,,FDBROKER,FDEXECBROKER,BBG_TRADEBOOK-FDTRADER,GUI-FDTRADER-FDACCOUNT-SLWCNL,FDPARENTLEGENTITY,,,,,,,,,,,MSG:suspect order #3 in comp window; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
