instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
USM7_NORMALISED,2015.08.24D13:05:00.002000000,PTT3980/20160407/5775013,LMT,new,S,168.125,0,,400,400,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.08.24D13:05:00.002000000,PTT3980/20160407/5775013,LMT,filled,S,168.125,0,,400,0,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,400,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.08.24D14:00:00.002000000,PTT3980/20160407/5775014,LMT,new,S,168.125,0,,500,500,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775014,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.08.24D14:00:00.002000000,PTT3980/20160407/5775014,LMT,filled,S,168.125,0,,500,0,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775014,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,500,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.08.24D14:05:00.002000000,PTT3980/20160407/5775015,LMT,new,S,165.875,0,,100,100,,REF_FD111Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.08.24D14:05:00.002000000,PTT3980/20160407/5775015,LMT,filled,S,165.875,0,,100,0,,REF_FD111Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:00:00.002000000,PTT3980/20160407/5775016,LMT,new,S,168.125,0,,200,200,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:00:00.002000000,PTT3980/20160407/5775016,LMT,filled,S,168.125,0,,200,0,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,200,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:05:00.002000000,PTT3980/20160407/5775017,LMT,new,S,165.875,0,,300,300,,REF_FD111Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID8,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:05:00.002000000,PTT3980/20160407/5775017,LMT,filled,S,165.875,0,,300,0,,REF_FD111Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,300,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID8,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:10:00.002000000,PTT3980/20160407/5775018,LMT,new,S,168,0,,400,400,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:10:00.002000000,PTT3980/20160407/5775018,LMT,filled,S,168,0,,400,0,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,400,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:15:00.002000000,PTT3980/20160407/5775019,LMT,new,S,165.01,0,,500,500,,REF_FD111Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID10,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:15:00.002000000,PTT3980/20160407/5775019,LMT,filled,S,165.01,0,,500,0,,REF_FD111Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,500,,,500,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID10,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:20:00.002000000,PTT3980/20160407/5775020,LMT,new,S,165.9,0,,100,100,,REF_FD333Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID11,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.08.24D15:20:00.002000000,PTT3980/20160407/5775020,LMT,filled,S,165.9,0,,100,0,,REF_FD333Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID11,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.01D12:30:29.002000000,PTT3980/20160407/5775010,LMT,new,B,165.875,0,,100,100,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:44:40.143689000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape2_DL_20150901.csv.gz,TRANSID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.01D12:30:29.002000000,PTT3980/20160407/5775010,LMT,filled,B,165.875,0,,100,0,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:44:40.143689000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape2_DL_20150901.csv.gz,TRANSID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.02D12:35:33.002000000,PTT3980/20160407/5775011,LMT,new,B,168.125,0,,200,200,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:44:58.829678000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape3_DL_20150902.csv.gz,TRANSID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.02D12:35:33.002000000,PTT3980/20160407/5775011,LMT,filled,B,168.125,0,,200,0,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:44:58.829678000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,200,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape3_DL_20150902.csv.gz,TRANSID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.03D13:00:00.002000000,PTT3980/20160407/5775012,LMT,new,B,165.875,0,,300,300,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:45:10.781885000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape4_DL_20150903.csv.gz,TRANSID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.03D13:00:00.002000000,PTT3980/20160407/5775012,LMT,filled,B,165.875,0,,300,0,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:45:10.781885000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,300,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape4_DL_20150903.csv.gz,TRANSID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.04D13:05:00.002000000,PTT3980/20160407/5775013,LMT,new,B,168.125,0,,400,400,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:45:17.146580000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape5_DL_20150904.csv.gz,TRANSID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.04D13:05:00.002000000,PTT3980/20160407/5775013,LMT,filled,B,168.125,0,,400,0,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:45:17.146580000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,400,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape5_DL_20150904.csv.gz,TRANSID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.07D14:00:00.002000000,PTT3980/20160407/5775014,LMT,new,B,168.125,0,,500,500,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775014,,GFD,agency,2018.10.25D01:45:29.853939000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape6_DL_20150907.csv.gz,TRANSID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.07D14:00:00.002000000,PTT3980/20160407/5775014,LMT,filled,B,168.125,0,,500,0,,REF_FD333Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775014,,GFD,agency,2018.10.25D01:45:29.853939000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,500,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape6_DL_20150907.csv.gz,TRANSID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.08D14:05:00.002000000,PTT3980/20160407/5775015,LMT,new,B,165.875,0,,100,100,,REF_FD111Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:45:42.757287000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape7_DL_20150908.csv.gz,TRANSID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.08D14:05:00.002000000,PTT3980/20160407/5775015,LMT,filled,B,165.875,0,,100,0,,REF_FD111Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:45:42.757287000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape7_DL_20150908.csv.gz,TRANSID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
