eventType,eventTimestamp,executionID,orderID,instrumentID,side,quantity,price,trader,venueID,assetClass,,,,,
new,2019.12.29D11:17:22.213425000,UTPM_execID_2019.12.29_BTCUSD_6,buyOrderID_2019.12.29_BTCUSD_6,BTCUSD,B,4846418,8681.488179,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:17:22.213425000,UTPM_execID_2019.12.29_BTCUSD_6,sellOrderID_2019.12.29_BTCUSD_6,BTCUSD,S,4846418,8681.488179,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:17:43.713040500,UTPM_execID_2019.12.29_BTCUSD_82,buyOrderID_2019.12.29_BTCUSD_82,BTCUSD,B,5370916,8586.208398,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:17:43.713040500,UTPM_execID_2019.12.29_BTCUSD_82,sellOrderID_2019.12.29_BTCUSD_82,BTCUSD,S,5370916,8586.208398,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:18:57.946870500,UTPM_execID_2019.12.29_BTCUSD_48,buyOrderID_2019.12.29_BTCUSD_48,BTCUSD,B,9485987,8593.528746,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:18:57.946870500,UTPM_execID_2019.12.29_BTCUSD_48,sellOrderID_2019.12.29_BTCUSD_48,BTCUSD,S,9485987,8593.528746,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:20:11.563705000,UTPM_execID_2019.12.29_BTCUSD_67,buyOrderID_2019.12.29_BTCUSD_67,BTCUSD,B,1526665,8590.548227,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:20:11.563705000,UTPM_execID_2019.12.29_BTCUSD_67,sellOrderID_2019.12.29_BTCUSD_67,BTCUSD,S,1526665,8590.548227,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:20:14.997850000,UTPM_execID_2019.12.29_BTCUSD_112,buyOrderID_2019.12.29_BTCUSD_112,BTCUSD,B,4252532,8642.230766,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:20:14.997850000,UTPM_execID_2019.12.29_BTCUSD_112,sellOrderID_2019.12.29_BTCUSD_112,BTCUSD,S,4252532,8642.230766,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:21:51.755874000,UTPM_execID_2019.12.29_BTCUSD_16,buyOrderID_2019.12.29_BTCUSD_16,BTCUSD,B,4192802,8670.686694,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:21:59.143864500,UTPM_execID_2019.12.29_BTCUSD_148,buyOrderID_2019.12.29_BTCUSD_148,BTCUSD,B,9079537,8650.808547,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:21:59.143864500,UTPM_execID_2019.12.29_BTCUSD_148,sellOrderID_2019.12.29_BTCUSD_148,BTCUSD,S,9079537,8650.808547,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:22:34.105962000,UTPM_execID_2019.12.29_BTCUSD_25,buyOrderID_2019.12.29_BTCUSD_25,BTCUSD,B,1847511,8642.911409,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:22:34.105962000,UTPM_execID_2019.12.29_BTCUSD_25,sellOrderID_2019.12.29_BTCUSD_25,BTCUSD,S,1847511,8642.911409,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:22:47.613522000,UTPM_execID_2019.12.29_BTCUSD_164,buyOrderID_2019.12.29_BTCUSD_164,BTCUSD,B,6155083,8668.444947,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:22:47.613522000,UTPM_execID_2019.12.29_BTCUSD_164,buyOrderID_2019.12.29_BTCUSD_164,BTCUSD,B,6155083,8668.444947,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:00.973759500,UTPM_execID_2019.12.29_BTCUSD_108,buyOrderID_2019.12.29_BTCUSD_108,BTCUSD,B,5716467,8655.895077,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:00.973759500,UTPM_execID_2019.12.29_BTCUSD_108,sellOrderID_2019.12.29_BTCUSD_108,BTCUSD,S,5716467,8655.895077,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:02.080997500,UTPM_execID_2019.12.29_BTCUSD_17,buyOrderID_2019.12.29_BTCUSD_17,BTCUSD,B,3725635,8675.750612,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:02.080997500,UTPM_execID_2019.12.29_BTCUSD_17,sellOrderID_2019.12.29_BTCUSD_17,BTCUSD,S,3725635,8675.750612,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:02.100000000,UTPM_execID_2019.12.29_BTCUSD_102,buyOrderID_2019.12.29_BTCUSD_102,BTCUSD,B,332278,8648.353456,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:24:02.100000000,UTPM_execID_2019.12.29_BTCUSD_102,sellOrderID_2019.12.29_BTCUSD_102,BTCUSD,S,332278,8648.353456,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:25:26.862183000,UTPM_execID_2019.12.29_BTCUSD_157,buyOrderID_2019.12.29_BTCUSD_157,BTCUSD,B,5267431,8653.843529,buyTraderID_1,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:25:26.862183000,UTPM_execID_2019.12.29_BTCUSD_157,buyOrderID_2019.12.29_BTCUSD_157,BTCUSD,B,5267431,8653.843529,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:25:26.862183000,UTPM_execID_2019.12.29_BTCUSD_157,sellOrderID_2019.12.29_BTCUSD_157,BTCUSD,S,5267431,8653.843529,sellTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:25:26.862183000,UTPM_execID_2019.12.29_BTCUSD_157,sellOrderID_2019.12.29_BTCUSD_157,BTCUSD,S,5267431,8653.843529,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:25:51.937931500,UTPM_execID_2019.12.29_BTCUSD_140,buyOrderID_2019.12.29_BTCUSD_140,BTCUSD,B,6205649,8666.450749,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:25:51.937931500,UTPM_execID_2019.12.29_BTCUSD_140,sellOrderID_2019.12.29_BTCUSD_140,BTCUSD,S,6205649,8666.450749,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:26:18.778927000,UTPM_execID_2019.12.29_BTCUSD_95,buyOrderID_2019.12.29_BTCUSD_95,BTCUSD,B,8958458,8597.884367,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:26:18.778927000,UTPM_execID_2019.12.29_BTCUSD_95,sellOrderID_2019.12.29_BTCUSD_95,BTCUSD,S,8958458,8597.884367,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:26:26.479521000,UTPM_execID_2019.12.29_BTCUSD_179,buyOrderID_2019.12.29_BTCUSD_179,BTCUSD,B,3156607,8701.737191,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:26:26.479521000,UTPM_execID_2019.12.29_BTCUSD_179,sellOrderID_2019.12.29_BTCUSD_179,BTCUSD,S,3156607,8701.737191,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:12.520731000,UTPM_execID_2019.12.29_BTCUSD_114,buyOrderID_2019.12.29_BTCUSD_114,BTCUSD,B,7210209,8641.967817,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:12.520731000,UTPM_execID_2019.12.29_BTCUSD_114,sellOrderID_2019.12.29_BTCUSD_114,BTCUSD,S,7210209,8641.967817,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:13.024668500,UTPM_execID_2019.12.29_BTCUSD_40,buyOrderID_2019.12.29_BTCUSD_40,BTCUSD,B,3708182,8627.180666,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:16.820702500,UTPM_execID_2019.12.29_BTCUSD_126,buyOrderID_2019.12.29_BTCUSD_126,BTCUSD,B,5676179,8653.486565,buyTraderID_1,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:28:16.820702500,UTPM_execID_2019.12.29_BTCUSD_126,buyOrderID_2019.12.29_BTCUSD_126,BTCUSD,B,5676179,8653.486565,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:16.820702500,UTPM_execID_2019.12.29_BTCUSD_126,sellOrderID_2019.12.29_BTCUSD_126,BTCUSD,S,5676179,8653.486565,sellTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:28:16.820702500,UTPM_execID_2019.12.29_BTCUSD_126,sellOrderID_2019.12.29_BTCUSD_126,BTCUSD,S,5676179,8653.486565,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:48.682400500,UTPM_execID_2019.12.29_BTCUSD_2,buyOrderID_2019.12.29_BTCUSD_2,BTCUSD,B,2299049,8697.716057,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:48.682400500,UTPM_execID_2019.12.29_BTCUSD_2,sellOrderID_2019.12.29_BTCUSD_2,BTCUSD,S,2299049,8697.716057,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:55.293543500,UTPM_execID_2019.12.29_BTCUSD_136,buyOrderID_2019.12.29_BTCUSD_136,BTCUSD,B,2581545,8647.568522,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:28:55.293543500,UTPM_execID_2019.12.29_BTCUSD_136,sellOrderID_2019.12.29_BTCUSD_136,BTCUSD,S,2581545,8647.568522,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:24.168147500,UTPM_execID_2019.12.29_BTCUSD_138,buyOrderID_2019.12.29_BTCUSD_138,BTCUSD,B,1505293,8663.856236,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:24.168147500,UTPM_execID_2019.12.29_BTCUSD_138,sellOrderID_2019.12.29_BTCUSD_138,BTCUSD,S,1505293,8663.856236,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:43.241784500,UTPM_execID_2019.12.29_BTCUSD_39,buyOrderID_2019.12.29_BTCUSD_39,BTCUSD,B,2472988,8636.307566,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:43.241784500,UTPM_execID_2019.12.29_BTCUSD_39,sellOrderID_2019.12.29_BTCUSD_39,BTCUSD,S,2472988,8636.307566,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:55.400981000,UTPM_execID_2019.12.29_BTCUSD_35,buyOrderID_2019.12.29_BTCUSD_35,BTCUSD,B,8845331,8638.51591,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:29:55.400981000,UTPM_execID_2019.12.29_BTCUSD_35,buyOrderID_2019.12.29_BTCUSD_35,BTCUSD,B,8845331,8638.51591,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:29:55.400981000,UTPM_execID_2019.12.29_BTCUSD_35,sellOrderID_2019.12.29_BTCUSD_35,BTCUSD,S,8845331,8638.51591,sellTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:29:55.400981000,UTPM_execID_2019.12.29_BTCUSD_35,sellOrderID_2019.12.29_BTCUSD_35,BTCUSD,S,8845331,8638.51591,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:30:22.620822000,UTPM_execID_2019.12.29_BTCUSD_56,buyOrderID_2019.12.29_BTCUSD_56,BTCUSD,B,4074392,8586.946776,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:30:34.832213500,UTPM_execID_2019.12.29_BTCUSD_176,buyOrderID_2019.12.29_BTCUSD_176,BTCUSD,B,5214619,8690.167487,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:30:34.832213500,UTPM_execID_2019.12.29_BTCUSD_176,sellOrderID_2019.12.29_BTCUSD_176,BTCUSD,S,5214619,8690.167487,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:30:37.739816000,UTPM_execID_2019.12.29_BTCUSD_170,sellOrderID_2019.12.29_BTCUSD_170,BTCUSD,S,2825796,8677.787188,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:31:18.440762000,UTPM_execID_2019.12.29_BTCUSD_28,buyOrderID_2019.12.29_BTCUSD_28,BTCUSD,B,5775182,8649.021509,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:31:18.440762000,UTPM_execID_2019.12.29_BTCUSD_28,sellOrderID_2019.12.29_BTCUSD_28,BTCUSD,S,5775182,8649.021509,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:31:50.565046500,UTPM_execID_2019.12.29_BTCUSD_139,buyOrderID_2019.12.29_BTCUSD_139,BTCUSD,B,9184111,8672.206812,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:31:50.565046500,UTPM_execID_2019.12.29_BTCUSD_139,buyOrderID_2019.12.29_BTCUSD_139,BTCUSD,B,9184111,8672.206812,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:31:50.565046500,UTPM_execID_2019.12.29_BTCUSD_139,sellOrderID_2019.12.29_BTCUSD_139,BTCUSD,S,9184111,8672.206812,sellTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:31:50.565046500,UTPM_execID_2019.12.29_BTCUSD_139,sellOrderID_2019.12.29_BTCUSD_139,BTCUSD,S,9184111,8672.206812,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:32:02.975725000,UTPM_execID_2019.12.29_BTCUSD_80,buyOrderID_2019.12.29_BTCUSD_80,BTCUSD,B,2065942,8572.717198,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:32:02.975725000,UTPM_execID_2019.12.29_BTCUSD_80,sellOrderID_2019.12.29_BTCUSD_80,BTCUSD,S,2065942,8572.717198,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:32:22.406735500,UTPM_execID_2019.12.29_BTCUSD_11,sellOrderID_2019.12.29_BTCUSD_11,BTCUSD,S,8936923,8684.984723,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:32:31.970779000,UTPM_execID_2019.12.29_BTCUSD_120,buyOrderID_2019.12.29_BTCUSD_120,BTCUSD,B,3946939,8655.959201,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:33:20.507256000,UTPM_execID_2019.12.29_BTCUSD_7,buyOrderID_2019.12.29_BTCUSD_7,BTCUSD,B,6313492,8690.143763,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:33:20.507256000,UTPM_execID_2019.12.29_BTCUSD_7,sellOrderID_2019.12.29_BTCUSD_7,BTCUSD,S,6313492,8690.143763,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:34:26.025846500,UTPM_execID_2019.12.29_BTCUSD_113,buyOrderID_2019.12.29_BTCUSD_113,BTCUSD,B,993631,8637.173428,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:34:26.025846500,UTPM_execID_2019.12.29_BTCUSD_113,sellOrderID_2019.12.29_BTCUSD_113,BTCUSD,S,993631,8637.173428,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:35:21.649453000,UTPM_execID_2019.12.29_BTCUSD_159,buyOrderID_2019.12.29_BTCUSD_159,BTCUSD,B,3445933,8640.75486,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:35:36.677317500,UTPM_execID_2019.12.29_BTCUSD_68,buyOrderID_2019.12.29_BTCUSD_68,BTCUSD,B,4016677,8585.782534,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:35:36.677317500,UTPM_execID_2019.12.29_BTCUSD_68,sellOrderID_2019.12.29_BTCUSD_68,BTCUSD,S,4016677,8585.782534,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:36:49.889445500,UTPM_execID_2019.12.29_BTCUSD_9,buyOrderID_2019.12.29_BTCUSD_9,BTCUSD,B,55556,8676.156048,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:36:49.889445500,UTPM_execID_2019.12.29_BTCUSD_9,sellOrderID_2019.12.29_BTCUSD_9,BTCUSD,S,55556,8676.156048,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:37:45.342205500,UTPM_execID_2019.12.29_BTCUSD_154,buyOrderID_2019.12.29_BTCUSD_154,BTCUSD,B,5201468,8662.019838,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:37:55.344753000,UTPM_execID_2019.12.29_BTCUSD_132,buyOrderID_2019.12.29_BTCUSD_132,BTCUSD,B,5692993,8666.491254,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:37:55.344753000,UTPM_execID_2019.12.29_BTCUSD_132,sellOrderID_2019.12.29_BTCUSD_132,BTCUSD,S,5692993,8666.491254,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:14.128436000,UTPM_execID_2019.12.29_BTCUSD_10,buyOrderID_2019.12.29_BTCUSD_10,BTCUSD,B,4918612,8680.380086,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:14.128436000,UTPM_execID_2019.12.29_BTCUSD_10,sellOrderID_2019.12.29_BTCUSD_10,BTCUSD,S,4918612,8680.380086,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:15.813399500,UTPM_execID_2019.12.29_BTCUSD_171,buyOrderID_2019.12.29_BTCUSD_171,BTCUSD,B,2039806,8684.516226,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:15.813399500,UTPM_execID_2019.12.29_BTCUSD_171,sellOrderID_2019.12.29_BTCUSD_171,BTCUSD,S,2039806,8684.516226,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:27.522597000,UTPM_execID_2019.12.29_BTCUSD_64,buyOrderID_2019.12.29_BTCUSD_64,BTCUSD,B,8234752,8586.481235,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:27.522597000,UTPM_execID_2019.12.29_BTCUSD_64,sellOrderID_2019.12.29_BTCUSD_64,BTCUSD,S,8234752,8586.481235,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:47.198341000,UTPM_execID_2019.12.29_BTCUSD_59,buyOrderID_2019.12.29_BTCUSD_59,BTCUSD,B,477774,8594.565102,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:39:47.198341000,UTPM_execID_2019.12.29_BTCUSD_59,sellOrderID_2019.12.29_BTCUSD_59,BTCUSD,S,477774,8594.565102,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:40:12.847536000,UTPM_execID_2019.12.29_BTCUSD_165,buyOrderID_2019.12.29_BTCUSD_165,BTCUSD,B,2289776,8663.098546,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:40:52.838151500,UTPM_execID_2019.12.29_BTCUSD_54,buyOrderID_2019.12.29_BTCUSD_54,BTCUSD,B,1961490,8606.180987,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:40:52.838151500,UTPM_execID_2019.12.29_BTCUSD_54,sellOrderID_2019.12.29_BTCUSD_54,BTCUSD,S,1961490,8606.180987,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:42:14.163956500,UTPM_execID_2019.12.29_BTCUSD_85,buyOrderID_2019.12.29_BTCUSD_85,BTCUSD,B,4816843,8603.130684,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:42:14.163956500,UTPM_execID_2019.12.29_BTCUSD_85,sellOrderID_2019.12.29_BTCUSD_85,BTCUSD,S,4816843,8603.130684,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:42:24.026562000,UTPM_execID_2019.12.29_BTCUSD_107,buyOrderID_2019.12.29_BTCUSD_107,BTCUSD,B,1477546,8644.55804,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:42:24.026562000,UTPM_execID_2019.12.29_BTCUSD_107,buyOrderID_2019.12.29_BTCUSD_107,BTCUSD,B,1477546,8644.55804,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:42:24.026562000,UTPM_execID_2019.12.29_BTCUSD_107,sellOrderID_2019.12.29_BTCUSD_107,BTCUSD,S,1477546,8644.55804,sellTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.29D11:42:24.026562000,UTPM_execID_2019.12.29_BTCUSD_107,sellOrderID_2019.12.29_BTCUSD_107,BTCUSD,S,1477546,8644.55804,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:12.409094000,UTPM_execID_2019.12.29_BTCUSD_101,buyOrderID_2019.12.29_BTCUSD_101,BTCUSD,B,5234269,8641.739911,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:12.409094000,UTPM_execID_2019.12.29_BTCUSD_101,sellOrderID_2019.12.29_BTCUSD_101,BTCUSD,S,5234269,8641.739911,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:14.590185000,UTPM_execID_2019.12.29_BTCUSD_23,buyOrderID_2019.12.29_BTCUSD_23,BTCUSD,B,2042130,8654.664054,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:14.590185000,UTPM_execID_2019.12.29_BTCUSD_23,sellOrderID_2019.12.29_BTCUSD_23,BTCUSD,S,2042130,8654.664054,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:41.453890000,UTPM_execID_2019.12.29_BTCUSD_42,buyOrderID_2019.12.29_BTCUSD_42,BTCUSD,B,2069536,8613.829422,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:41.453890000,UTPM_execID_2019.12.29_BTCUSD_42,sellOrderID_2019.12.29_BTCUSD_42,BTCUSD,S,2069536,8613.829422,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:48.246214000,UTPM_execID_2019.12.29_BTCUSD_127,buyOrderID_2019.12.29_BTCUSD_127,BTCUSD,B,2962016,8648.889965,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:48.246214000,UTPM_execID_2019.12.29_BTCUSD_127,sellOrderID_2019.12.29_BTCUSD_127,BTCUSD,S,2962016,8648.889965,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:53.557118500,UTPM_execID_2019.12.29_BTCUSD_117,sellOrderID_2019.12.29_BTCUSD_117,BTCUSD,S,3180754,8646.386034,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:54.658229500,UTPM_execID_2019.12.29_BTCUSD_143,buyOrderID_2019.12.29_BTCUSD_143,BTCUSD,B,6618892,8642.878001,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:54.658229500,UTPM_execID_2019.12.29_BTCUSD_143,sellOrderID_2019.12.29_BTCUSD_143,BTCUSD,S,6618892,8642.878001,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:58.019477500,UTPM_execID_2019.12.29_BTCUSD_91,buyOrderID_2019.12.29_BTCUSD_91,BTCUSD,B,9700966,8618.467048,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:43:58.019477500,UTPM_execID_2019.12.29_BTCUSD_91,sellOrderID_2019.12.29_BTCUSD_91,BTCUSD,S,9700966,8618.467048,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:44:22.255942500,UTPM_execID_2019.12.29_BTCUSD_124,buyOrderID_2019.12.29_BTCUSD_124,BTCUSD,B,4157149,8652.299862,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:44:22.255942500,UTPM_execID_2019.12.29_BTCUSD_124,sellOrderID_2019.12.29_BTCUSD_124,BTCUSD,S,4157149,8652.299862,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:44:51.122830000,UTPM_execID_2019.12.29_BTCUSD_131,buyOrderID_2019.12.29_BTCUSD_131,BTCUSD,B,7118002,8659.415659,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:44:51.122830000,UTPM_execID_2019.12.29_BTCUSD_131,sellOrderID_2019.12.29_BTCUSD_131,BTCUSD,S,7118002,8659.415659,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:45:39.645749500,UTPM_execID_2019.12.29_BTCUSD_29,sellOrderID_2019.12.29_BTCUSD_29,BTCUSD,S,351704,8655.884834,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:45:51.890295000,UTPM_execID_2019.12.29_BTCUSD_13,buyOrderID_2019.12.29_BTCUSD_13,BTCUSD,B,6535461,8690.697474,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:45:51.890295000,UTPM_execID_2019.12.29_BTCUSD_13,sellOrderID_2019.12.29_BTCUSD_13,BTCUSD,S,6535461,8690.697474,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:46:54.193657000,UTPM_execID_2019.12.29_BTCUSD_38,buyOrderID_2019.12.29_BTCUSD_38,BTCUSD,B,8225870,8633.417361,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:46:54.193657000,UTPM_execID_2019.12.29_BTCUSD_38,sellOrderID_2019.12.29_BTCUSD_38,BTCUSD,S,8225870,8633.417361,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:47:29.221804000,UTPM_execID_2019.12.29_BTCUSD_153,buyOrderID_2019.12.29_BTCUSD_153,BTCUSD,B,7340301,8668.329676,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:47:29.221804000,UTPM_execID_2019.12.29_BTCUSD_153,sellOrderID_2019.12.29_BTCUSD_153,BTCUSD,S,7340301,8668.329676,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:48:11.980707000,UTPM_execID_2019.12.29_BTCUSD_174,sellOrderID_2019.12.29_BTCUSD_174,BTCUSD,S,1771208,8701.854655,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:48:26.569352500,UTPM_execID_2019.12.29_BTCUSD_142,buyOrderID_2019.12.29_BTCUSD_142,BTCUSD,B,4752896,8652.153664,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:48:26.569352500,UTPM_execID_2019.12.29_BTCUSD_142,sellOrderID_2019.12.29_BTCUSD_142,BTCUSD,S,4752896,8652.153664,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.29D11:50:14.855316000,UTPM_execID_2019.12.29_BTCUSD_44,buyOrderID_2019.12.29_BTCUSD_44,BTCUSD,B,3623944,8611.964123,buyTraderID_1,KRAKEN,CRYPTO,,,,,
